merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0129,Urban Outfitters,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/e91e5d0e-380c-4aca-b73f-83b5810e0259/urban-outfitters/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/e91e5d0e-380c-4aca-b73f-83b5810e0259/urban-outfitters/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,,,supports_bnpl_present,Compare Clothing & Accessories Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Clothing & A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Klarna,current_webpage_error,www.urbanoutfitters.com,https://www.urbanoutfitters.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/home,,,,supports_bnpl_present,Home on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/home,,https://web.archive.org/web/20210614120033/https://www.afterpay.com/en-US/categories/home,2021-06-14,supports_bnpl_present,Provider-specific URL first archived on 2021-06-14: https://www.afterpay.com/en-US/categories/home,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/mens-clothing,,,,supports_bnpl_present,Men's clothing on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/mens-clothing,,https://web.archive.org/web/20260226210648/https://www.afterpay.com/en-US/categories/mens-clothing,2026-02-26,supports_bnpl_present,Provider-specific URL first archived on 2026-02-26: https://www.afterpay.com/en-US/categories/mens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Afterpay,current_webpage_error,www.urbanoutfitters.com,https://www.urbanoutfitters.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/home-furniture,,,,supports_bnpl_present,"Buy Now, Pay Later Furniture | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/home-furniture,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0129,Urban Outfitters,Zip,current_webpage_error,www.urbanoutfitters.com,https://www.urbanoutfitters.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0130,Timberland,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-shoes/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Shoes with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jew,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0130,Timberland,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/outdoor/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Outdoors with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelr,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0130,Timberland,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/sporting-goods/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Sporting Goods with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0130,Timberland,Sezzle,current_webpage_error,www.timberland.com,https://www.timberland.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,"Buy Now, Pay Later Shoes | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,"Buy Now, Pay Later Clothing, Shoes, Electronics | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/shop-all,,https://web.archive.org/web/20210921002020/https://zip.co/us/shop/shop-all,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/shop-all,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Zip,current_webpage_error,www.vans.com,https://www.vans.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0131,Vans,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-shoes/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Shoes with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jew,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothin,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0131,Vans,Sezzle,current_webpage_error,www.vans.com,https://www.vans.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0132,Vince,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/e196fd94-b251-4a81-ba4d-754fb2f3c777/vince/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/e196fd94-b251-4a81-ba4d-754fb2f3c777/vince/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0132,Vince,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,,,supports_bnpl_present,Compare Clothing & Accessories Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Clothing & A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0132,Vince,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
